population,id,dos,p,q
6,185,1,62,40
6,185,5,64,40
6,185,10,64,40
6,77,0,54,-103
6,77,1,52,-103
6,77,5,54,-103
6,77,10,54,-103
6,6,0,54,38
6,6,1,52,38
6,6,5,54,38
6,6,10,54,38
6,110,0,64,38
6,110,1,62,38
6,110,5,64,38
6,110,10,64,38
6,13,0,54,41
6,13,1,52,41
6,13,5,54,41
6,13,10,54,41
6,124,0,64,41
6,124,1,62,41
6,124,5,64,41
6,124,10,64,41
6,155,0,64,40
6,155,1,62,40
6,155,5,64,40
6,155,10,64,40
6,134,0,64,32
6,134,1,62,32
6,134,5,64,32
6,134,10,64,32
6,62,0,54,36
6,62,1,52,36
6,62,5,54,36
6,62,10,54,36
6,60,0,54,41
6,60,1,52,41
6,60,5,54,41
6,60,10,54,41
6,11,0,54,41
6,11,1,52,41
6,11,5,54,41
6,11,10,54,41
6,172,0,64,39
6,172,1,62,39
6,172,5,64,39
6,172,10,64,39
6,196,0,64,-142
6,196,1,62,-142
6,196,5,64,-142
6,196,10,64,-142
6,104,0,64,36
6,104,1,62,36
6,104,5,64,36
6,104,10,64,36
6,167,0,64,42
6,167,1,62,42
6,167,5,64,42
6,167,10,64,42
6,121,0,64,37
6,121,1,62,37
6,121,5,64,37
6,121,10,64,37
6,184,0,64,38
6,184,1,62,38
6,184,5,64,38
6,184,10,64,38
6,99,0,54,-107
6,99,1,52,-107
6,99,5,54,-107
6,99,10,54,-107
6,32,0,54,39
6,32,1,52,39
6,32,5,54,39
6,32,10,54,39
6,186,0,64,38
6,186,1,62,38
6,186,5,64,38
6,186,10,64,38
6,49,0,54,38
6,49,1,52,38
6,49,5,54,38
6,49,10,54,38
6,198,0,64,-163
6,198,1,62,-163
6,198,5,64,-163
6,198,10,64,-163
6,55,0,54,39
6,55,1,52,41
6,55,5,54,39
6,55,10,54,39
6,154,0,64,42
6,154,1,62,42
6,154,5,64,42
6,154,10,64,42
6,165,0,64,41
6,165,1,62,41
6,165,5,64,41
6,165,10,64,41
6,65,0,54,41
6,65,1,52,41
6,65,5,54,41
6,65,10,54,41
6,68,0,54,-139
6,68,1,52,-139
6,68,5,54,-139
6,68,10,54,-139
6,190,0,64,41
6,190,1,62,41
6,190,5,64,41
6,190,10,64,41
6,67,0,54,-95
6,67,1,52,-95
6,67,5,54,-95
6,67,10,54,-95
6,43,0,54,40
6,43,1,52,40
6,43,5,54,40
6,43,10,54,40
6,128,0,64,39
6,128,1,62,39
6,128,5,64,39
6,128,10,64,39
6,102,0,64,38
6,102,1,62,38
6,102,5,64,38
6,102,10,64,38
6,59,0,54,42
6,59,1,52,42
6,59,5,54,42
6,59,10,54,42
6,75,0,54,-121
6,75,1,52,-121
6,75,5,54,-121
6,75,10,54,-121
6,64,0,54,43
6,64,1,52,43
6,64,5,54,43
6,64,10,54,43
6,10,0,54,39
6,10,1,52,39
6,10,5,54,39
6,10,10,54,39
6,169,0,64,35
6,169,1,62,35
6,169,5,64,35
6,169,10,64,35
6,5,0,54,40
6,5,1,52,40
6,5,5,54,40
6,5,10,54,40
6,151,0,64,31
6,151,1,62,33
6,151,5,64,31
6,151,10,64,31
6,90,0,54,-144
6,90,1,52,-144
6,90,5,54,-144
6,90,10,54,-144
6,39,0,54,41
6,39,1,52,41
6,39,5,54,41
6,39,10,54,41
6,82,0,54,-93
6,82,1,52,-93
6,82,5,54,-93
6,82,10,54,-93
6,129,0,64,39
6,129,1,62,39
6,129,5,64,39
6,129,10,64,39
6,91,0,54,-137
6,91,1,52,-137
6,91,5,54,-137
6,91,10,54,-137
6,35,0,54,38
6,35,1,52,38
6,35,5,54,38
6,35,10,54,38
6,22,0,54,38
6,22,1,52,38
6,22,5,54,38
6,22,10,54,38
6,187,0,64,38
6,187,1,62,38
6,187,5,64,38
6,187,10,64,38
6,25,0,54,40
6,25,1,52,40
6,25,5,54,40
6,25,10,54,40
6,87,0,54,-101
6,87,1,52,-101
6,87,5,54,-101
6,87,10,54,-101
6,141,0,64,37
6,141,1,62,37
6,141,5,64,37
6,141,10,64,37
6,92,0,54,-120
6,92,1,52,-120
6,92,5,54,-120
6,92,10,54,-120
6,143,0,64,38
6,143,1,62,41
6,143,5,64,38
6,143,10,64,38
6,123,0,64,39
6,123,1,62,39
6,123,5,64,39
6,123,10,64,39
6,182,0,64,34
6,182,1,62,34
6,182,5,64,34
6,182,10,64,34
6,100,0,54,-151
6,100,1,52,-151
6,100,5,54,-151
6,100,10,54,-151
6,41,0,54,38
6,41,1,52,41
6,41,5,54,38
6,41,10,54,38
6,28,0,54,40
6,28,1,52,40
6,28,5,54,40
6,28,10,54,40
6,191,0,64,-167
6,191,1,62,-167
6,191,5,64,-167
6,191,10,64,-167
6,133,0,64,42
6,133,1,62,42
6,133,5,64,42
6,133,10,64,42
6,58,0,54,41
6,58,1,52,41
6,58,5,54,41
6,58,10,54,41
6,112,0,64,36
6,112,1,62,36
6,112,5,64,36
6,112,10,64,36
6,12,0,54,41
6,12,1,52,41
6,12,5,54,41
6,12,10,54,41
6,56,0,54,40
6,56,1,52,40
6,56,5,54,40
6,56,10,54,40
6,21,0,54,38
6,21,1,52,38
6,21,5,54,38
6,21,10,54,38
6,163,0,64,38
6,163,1,62,38
6,163,5,64,38
6,163,10,64,38
6,173,0,64,38
6,173,1,62,38
6,173,5,64,38
6,173,10,64,38
6,130,0,64,38
6,130,1,62,38
6,130,5,64,38
6,130,10,64,38
6,153,0,64,39
6,153,1,62,39
6,153,5,64,39
6,153,10,64,39
6,83,0,54,-104
6,83,1,52,-100
6,83,5,54,-104
6,83,10,54,-104
6,175,0,64,40
6,175,1,62,40
6,175,5,64,40
6,175,10,64,40
6,2,0,54,35
6,2,1,52,35
6,2,5,54,35
6,2,10,54,35
6,38,0,54,37
6,38,1,52,37
6,38,5,54,37
6,38,10,54,37
6,160,0,64,38
6,160,1,62,38
6,160,5,64,38
6,160,10,64,38
6,53,0,54,38
6,53,1,52,38
6,53,5,54,38
6,53,10,54,38
6,27,0,54,35
6,27,1,52,35
6,27,5,54,35
6,27,10,54,35
6,74,0,54,-131
6,74,1,52,-131
6,74,5,54,-131
6,74,10,54,-131
6,127,0,64,36
6,127,1,62,36
6,127,5,64,36
6,127,10,64,36
6,81,0,54,-111
6,81,1,52,-111
6,81,5,54,-111
6,81,10,54,-111
6,40,0,54,43
6,40,1,52,43
6,40,5,54,43
6,40,10,54,43
6,42,0,54,41
6,42,1,52,41
6,42,5,54,41
6,42,10,54,41
6,50,0,54,36
6,50,1,52,36
6,50,5,54,36
6,50,10,54,36
6,31,0,54,41
6,31,1,52,41
6,31,5,54,41
6,31,10,54,41
6,170,0,64,36
6,170,1,62,36
6,170,5,64,36
6,170,10,64,36
6,107,0,64,40
6,107,1,62,40
6,107,5,64,40
6,107,10,64,40
6,150,0,64,36
6,150,1,62,36
6,150,5,64,36
6,150,10,64,36
6,149,0,64,36
6,149,1,62,36
6,149,5,64,36
6,149,10,64,36
6,89,0,54,-139
6,89,1,52,-139
6,89,5,54,-139
6,89,10,54,-139
6,54,0,54,40
6,54,1,52,40
6,54,5,54,40
6,54,10,54,40
6,183,0,64,31
6,183,1,62,31
6,183,5,64,31
6,183,10,64,31
6,18,0,54,43
6,18,1,52,43
6,18,5,54,43
6,18,10,54,43
6,78,0,54,-88
6,78,1,52,-102
6,78,5,54,-88
6,78,10,54,-88
6,96,0,54,-130
6,96,1,52,-97
6,96,5,54,-130
6,96,10,54,-130
6,144,0,64,38
6,144,1,62,38
6,144,5,64,38
6,144,10,64,38
6,119,0,64,41
6,119,1,62,41
6,119,5,64,41
6,119,10,64,41
6,80,0,54,-133
6,80,1,52,-133
6,80,5,54,-133
6,80,10,54,-133
6,166,0,64,40
6,166,1,62,40
6,166,5,64,40
6,166,10,64,40
6,164,0,64,41
6,164,1,62,41
6,164,5,64,41
6,164,10,64,41
6,157,0,64,42
6,157,1,62,42
6,157,5,64,42
6,157,10,64,42
6,97,0,54,-157
6,97,1,52,-157
6,97,5,54,-157
6,97,10,54,-157
6,93,0,54,-169
6,93,1,52,-169
6,93,5,54,-169
6,93,10,54,-169
6,120,0,64,42
6,120,1,62,42
6,120,5,64,42
6,120,10,64,42
6,193,0,64,-148
6,193,1,62,-148
6,193,5,64,-148
6,193,10,64,-148
6,45,0,54,43
6,45,1,52,43
6,45,5,54,43
6,45,10,54,43
6,117,0,64,39
6,117,1,62,39
6,117,5,64,39
6,117,10,64,39
6,180,0,64,34
6,180,1,62,37
6,180,5,64,34
6,180,10,64,34
6,158,0,64,39
6,158,1,62,39
6,158,5,64,39
6,158,10,64,39
6,109,0,64,38
6,109,1,62,38
6,109,5,64,38
6,109,10,64,38
6,142,0,64,39
6,142,1,62,39
6,142,5,64,39
6,142,10,64,39
6,148,0,64,40
6,148,1,62,40
6,148,5,64,40
6,148,10,64,40
6,168,0,64,37
6,168,1,62,37
6,168,5,64,37
6,168,10,64,37
6,197,0,64,-170
6,197,1,62,-170
6,197,5,64,-170
6,197,10,64,-170
6,72,0,54,-135
6,72,1,52,-135
6,72,5,54,-135
6,72,10,54,-135
6,44,0,54,43
6,44,1,52,43
6,44,5,54,43
6,44,10,54,43
6,15,0,54,40
6,15,1,52,40
6,15,5,54,40
6,15,10,54,40
6,108,0,64,41
6,108,1,62,41
6,108,5,64,41
6,108,10,64,41
6,23,0,54,44
6,23,1,52,44
6,23,5,54,44
6,23,10,54,44
6,118,0,64,38
6,118,1,62,38
6,118,5,64,38
6,118,10,64,38
6,24,0,54,38
6,24,1,52,38
6,24,5,54,38
6,24,10,54,38
6,9,0,54,42
6,9,1,52,42
6,9,5,54,42
6,9,10,54,42
6,139,0,64,37
6,139,1,62,37
6,139,5,64,37
6,139,10,64,37
6,17,0,54,39
6,17,1,52,39
6,17,5,54,39
6,17,10,54,39
6,145,0,64,38
6,145,1,62,38
6,145,5,64,38
6,145,10,64,38
6,178,0,64,30
6,178,1,62,30
6,178,5,64,30
6,178,10,64,30
6,36,0,54,42
6,36,1,52,42
6,36,5,54,42
6,36,10,54,42
6,30,0,54,39
6,30,1,52,39
6,30,5,54,39
6,30,10,54,39
6,132,0,64,38
6,132,1,62,38
6,132,5,64,38
6,132,10,64,38
6,156,0,64,32
6,156,1,62,32
6,156,5,64,32
6,156,10,64,32
6,114,0,64,42
6,114,1,62,42
6,114,5,64,42
6,114,10,64,42
6,33,0,54,39
6,33,1,52,39
6,33,5,54,39
6,33,10,54,39
6,46,0,54,40
6,46,1,52,40
6,46,5,54,40
6,46,10,54,40
6,171,0,64,41
6,171,1,62,41
6,171,5,64,41
6,171,10,64,41
6,70,0,54,-130
6,70,1,52,-130
6,70,5,54,-130
6,70,10,54,-130
6,126,0,64,39
6,126,1,62,39
6,126,5,64,39
6,126,10,64,39
6,105,0,64,33
6,105,1,62,36
6,105,5,64,33
6,105,10,64,33
6,192,0,64,-109
6,192,1,62,-109
6,192,5,64,-109
6,192,10,64,-109
6,111,0,64,36
6,111,1,62,36
6,111,5,64,36
6,111,10,64,36
6,73,0,54,-164
6,73,1,52,-164
6,73,5,54,-164
6,73,10,54,-164
6,135,0,64,36
6,135,1,62,36
6,135,5,64,36
6,135,10,64,36
6,189,0,64,39
6,189,1,62,39
6,189,5,64,39
6,189,10,64,39
6,20,0,54,38
6,20,1,52,38
6,20,5,54,38
6,20,10,54,38
6,136,0,64,36
6,136,1,62,37
6,136,5,64,36
6,136,10,64,36
6,131,0,64,40
6,131,1,62,40
6,131,5,64,40
6,131,10,64,40
6,179,0,64,42
6,179,1,62,42
6,179,5,64,42
6,179,10,64,42
6,103,0,64,38
6,103,1,62,38
6,103,5,64,38
6,103,10,64,38
6,95,0,54,-123
6,95,1,52,-123
6,95,5,54,-123
6,95,10,54,-123
6,7,0,54,37
6,7,1,52,37
6,7,5,54,37
6,7,10,54,37
6,159,0,64,42
6,159,1,62,42
6,159,5,64,42
6,159,10,64,42
6,63,0,54,40
6,63,1,52,41
6,63,5,54,40
6,63,10,54,40
6,174,0,64,36
6,174,1,62,36
6,174,5,64,36
6,174,10,64,36
6,176,0,64,37
6,176,1,62,37
6,176,5,64,37
6,176,10,64,37
6,57,0,54,36
6,57,1,52,36
6,57,5,54,36
6,57,10,54,36
6,84,0,54,-138
6,84,1,52,-138
6,84,5,54,-138
6,84,10,54,-138
6,194,0,64,-132
6,194,1,62,-132
6,194,5,64,-132
6,194,10,64,-132
6,1,0,54,41
6,1,1,52,41
6,1,5,54,41
6,1,10,54,41
6,98,0,54,-168
6,98,1,52,-168
6,98,5,54,-168
6,98,10,54,-168
6,48,0,54,38
6,48,1,52,38
6,48,5,54,38
6,48,10,54,38
6,71,0,54,-113
6,71,1,52,-113
6,71,5,54,-113
6,71,10,54,-113
6,146,0,64,39
6,146,1,62,39
6,146,5,64,39
6,146,10,64,39
6,79,0,54,-135
6,79,1,52,-135
6,79,5,54,-135
6,79,10,54,-135
6,177,0,64,41
6,177,1,62,41
6,177,5,64,41
6,177,10,64,41
6,76,0,54,-157
6,76,1,52,-157
6,76,5,54,-157
6,76,10,54,-157
6,47,0,54,41
6,47,1,52,41
6,47,5,54,41
6,47,10,54,41
6,113,0,64,42
6,113,1,62,42
6,113,5,64,42
6,113,10,64,42
6,195,0,64,-119
6,195,1,62,-119
6,195,5,64,-119
6,195,10,64,-119
6,26,0,54,41
6,26,1,52,41
6,26,5,54,41
6,26,10,54,41
6,16,0,54,40
6,16,1,52,40
6,16,5,54,40
6,16,10,54,40
6,14,0,54,40
6,14,1,52,40
6,14,5,54,40
6,14,10,54,40
6,125,0,64,37
6,125,1,62,37
6,125,5,64,37
6,125,10,64,37
6,85,0,54,-87
6,85,1,52,-87
6,85,5,54,-87
6,85,10,54,-87
6,161,0,64,37
6,161,1,62,37
6,161,5,64,37
6,161,10,64,37
6,138,0,64,35
6,138,1,62,35
6,138,5,64,35
6,138,10,64,35
6,152,0,64,42
6,152,1,62,42
6,152,5,64,42
6,152,10,64,42
6,37,0,54,37
6,37,1,52,37
6,37,5,54,37
6,37,10,54,37
6,199,0,64,-119
6,199,1,62,-119
6,199,5,64,-119
6,199,10,64,-119
6,52,0,54,39
6,52,1,52,39
6,52,5,54,39
6,52,10,54,39
6,137,0,64,42
6,137,1,62,42
6,137,5,64,42
6,137,10,64,42
6,3,0,54,42
6,3,1,52,42
6,3,5,54,42
6,3,10,54,42
6,181,0,64,36
6,181,1,62,36
6,181,5,64,36
6,181,10,64,36
6,86,0,54,-121
6,86,1,52,-121
6,86,5,54,-121
6,86,10,54,-121
6,116,0,64,43
6,116,1,62,43
6,116,5,64,43
6,116,10,64,43
6,162,0,64,42
6,162,1,62,42
6,162,5,64,42
6,162,10,64,42
6,106,0,64,34
6,106,1,62,36
6,106,5,64,34
6,106,10,64,34
6,34,0,54,42
6,34,1,52,42
6,34,5,54,42
6,34,10,54,42
6,94,0,54,-106
6,94,1,52,-127
6,94,5,54,-106
6,94,10,54,-106
6,29,0,54,37
6,29,1,52,37
6,29,5,54,37
6,29,10,54,37
6,140,0,64,39
6,140,1,62,39
6,140,5,64,39
6,140,10,64,39
6,200,0,64,-110
6,200,1,62,-115
6,200,5,64,-110
6,200,10,64,-110
6,115,0,64,38
6,115,1,62,38
6,115,5,64,38
6,115,10,64,38
6,51,0,54,39
6,51,1,52,40
6,51,5,54,39
6,51,10,54,39
6,4,0,54,41
6,4,1,52,41
6,4,5,54,41
6,4,10,54,41
6,88,0,54,-102
6,88,1,52,-124
6,88,5,54,-102
6,88,10,54,-102
6,66,0,54,-203
6,66,1,52,-203
6,66,5,54,-203
6,66,10,54,-203
7,203,0,62,0
7,203,1,61,0
7,203,5,65,0
7,203,10,65,0
7,202,0,67,0
7,202,1,66,0
7,202,5,70,0
7,202,10,70,0
7,201,0,57,0
7,201,1,56,0
7,201,5,60,0
7,201,10,60,0
7,198,0,67,-134
7,198,1,66,-134
7,198,5,70,-149
7,198,10,70,-149
7,70,0,57,-171
7,70,1,56,-171
7,70,5,60,-171
7,70,10,60,-171
7,184,0,67,40
7,184,1,66,40
7,184,5,70,40
7,184,10,70,40
7,119,0,67,42
7,119,1,66,42
7,119,5,70,42
7,119,10,70,42
7,64,0,57,40
7,64,1,56,40
7,64,5,60,40
7,64,10,60,40
7,191,0,67,-132
7,191,1,66,-132
7,191,5,70,-132
7,191,10,70,-132
7,169,0,67,32
7,169,1,66,32
7,169,5,70,32
7,169,10,70,32
7,71,0,57,-119
7,71,1,56,-119
7,71,5,60,-119
7,71,10,60,-119
7,136,0,67,35
7,136,1,66,35
7,136,5,70,35
7,136,10,70,35
7,123,0,67,42
7,123,1,66,42
7,123,5,70,42
7,123,10,70,42
7,103,0,67,40
7,103,1,66,40
7,103,5,70,40
7,103,10,70,40
7,112,0,67,36
7,112,1,66,36
7,112,5,70,36
7,112,10,70,36
7,141,0,67,34
7,141,1,66,34
7,141,5,70,34
7,141,10,70,34
7,25,0,57,40
7,25,1,56,41
7,25,5,60,40
7,25,10,60,40
7,18,0,57,36
7,18,1,56,39
7,18,5,60,36
7,18,10,60,36
7,60,0,57,37
7,60,1,56,37
7,60,5,60,37
7,60,10,60,37
7,151,0,67,35
7,151,1,66,35
7,151,5,70,34
7,151,10,70,34
7,121,0,67,42
7,121,1,66,42
7,121,5,70,40
7,121,10,70,40
7,181,0,67,35
7,181,1,66,35
7,181,5,70,32
7,181,10,70,32
7,190,0,67,38
7,190,1,66,38
7,190,5,70,38
7,190,10,70,38
7,159,0,67,37
7,159,1,66,37
7,159,5,70,37
7,159,10,70,37
7,147,0,67,37
7,147,1,66,37
7,147,5,70,33
7,147,10,70,33
7,95,0,57,-124
7,95,1,56,-124
7,95,5,60,-89
7,95,10,60,-89
7,90,0,57,-133
7,90,1,56,-99
7,90,5,60,-133
7,90,10,60,-133
7,34,0,57,41
7,34,1,56,41
7,34,5,60,41
7,34,10,60,41
7,96,0,57,-90
7,96,1,56,-108
7,96,5,60,-124
7,96,10,60,-124
7,140,0,67,38
7,140,1,66,38
7,140,5,70,38
7,140,10,70,38
7,89,0,57,-122
7,89,1,56,-122
7,89,5,60,-122
7,89,10,60,-122
7,85,0,57,-135
7,85,1,56,-135
7,85,5,60,-135
7,85,10,60,-135
7,192,0,67,-127
7,192,1,66,-127
7,192,5,70,-127
7,192,10,70,-127
7,7,0,57,40
7,7,1,56,40
7,7,5,60,36
7,7,10,60,36
7,1,0,57,39
7,1,1,56,39
7,1,5,60,39
7,1,10,60,39
7,63,0,57,43
7,63,1,56,43
7,63,5,60,43
7,63,10,60,43
7,6,0,57,36
7,6,1,56,36
7,6,5,60,36
7,6,10,60,36
7,146,0,67,38
7,146,1,66,38
7,146,5,70,38
7,146,10,70,38
7,149,0,67,35
7,149,1,66,35
7,149,5,70,35
7,149,10,70,35
7,20,0,57,44
7,20,1,56,44
7,20,5,60,44
7,20,10,60,44
7,27,0,57,36
7,27,1,56,36
7,27,5,60,36
7,27,10,60,36
7,165,0,67,39
7,165,1,66,39
7,165,5,70,39
7,165,10,70,39
7,84,0,57,-143
7,84,1,56,-143
7,84,5,60,-143
7,84,10,60,-143
7,172,0,67,37
7,172,1,66,38
7,172,5,70,37
7,172,10,70,37
7,87,0,57,-137
7,87,1,56,-137
7,87,5,60,-137
7,87,10,60,-137
7,114,0,67,33
7,114,1,66,33
7,114,5,70,33
7,114,10,70,33
7,152,0,67,39
7,152,1,66,39
7,152,5,70,39
7,152,10,70,39
7,68,0,57,-145
7,68,1,56,-145
7,68,5,60,-145
7,68,10,60,-145
7,135,0,67,35
7,135,1,66,35
7,135,5,70,35
7,135,10,70,35
7,50,0,57,39
7,50,1,56,39
7,50,5,60,39
7,50,10,60,39
7,86,0,57,-129
7,86,1,56,-129
7,86,5,60,-129
7,86,10,60,-129
7,197,0,67,-124
7,197,1,66,-124
7,197,5,70,-124
7,197,10,70,-124
7,2,0,57,39
7,2,1,56,39
7,2,5,60,39
7,2,10,60,39
7,111,0,67,36
7,111,1,66,38
7,111,5,70,36
7,111,10,70,36
7,81,0,57,-118
7,81,1,56,-118
7,81,5,60,-118
7,81,10,60,-118
7,75,0,57,-133
7,75,1,56,-97
7,75,5,60,-133
7,75,10,60,-133
7,76,0,57,-106
7,76,1,56,-106
7,76,5,60,-106
7,76,10,60,-106
7,200,0,67,-114
7,200,1,66,-114
7,200,5,70,-89
7,200,10,70,-89
7,42,0,57,38
7,42,1,56,38
7,42,5,60,38
7,42,10,60,38
7,35,0,57,37
7,35,1,56,37
7,35,5,60,37
7,35,10,60,37
7,138,0,67,40
7,138,1,66,40
7,138,5,70,40
7,138,10,70,40
7,58,0,57,42
7,58,1,56,42
7,58,5,60,42
7,58,10,60,42
7,142,0,67,36
7,142,1,66,36
7,142,5,70,36
7,142,10,70,36
7,19,0,57,40
7,19,1,56,40
7,19,5,60,40
7,19,10,60,40
7,145,0,67,38
7,145,1,66,38
7,145,5,70,38
7,145,10,70,38
7,148,0,67,40
7,148,1,66,40
7,148,5,70,40
7,148,10,70,40
7,73,0,57,-137
7,73,1,56,-137
7,73,5,60,-137
7,73,10,60,-137
7,150,0,67,36
7,150,1,66,36
7,150,5,70,36
7,150,10,70,36
7,14,0,57,39
7,14,1,56,39
7,14,5,60,39
7,14,10,60,39
7,126,0,67,32
7,126,1,66,32
7,126,5,70,32
7,126,10,70,32
7,189,0,67,36
7,189,1,66,36
7,189,5,70,36
7,189,10,70,36
7,49,0,57,42
7,49,1,56,42
7,49,5,60,42
7,49,10,60,42
7,55,0,57,38
7,55,1,56,38
7,55,5,60,37
7,55,10,60,37
7,182,0,67,40
7,182,1,66,40
7,182,5,70,40
7,182,10,70,40
7,44,0,57,36
7,44,1,56,36
7,44,5,60,36
7,44,10,60,36
7,30,0,57,38
7,30,1,56,38
7,30,5,60,38
7,30,10,60,38
7,77,0,57,-120
7,77,1,56,-120
7,77,5,60,-120
7,77,10,60,-120
7,82,0,57,-121
7,82,1,56,-121
7,82,5,60,-121
7,82,10,60,-121
7,93,0,57,-120
7,93,1,56,-90
7,93,5,60,-120
7,93,10,60,-120
7,158,0,67,41
7,158,1,66,41
7,158,5,70,41
7,158,10,70,41
7,92,0,57,-136
7,92,1,56,-136
7,92,5,60,-136
7,92,10,60,-136
7,26,0,57,38
7,26,1,56,38
7,26,5,60,38
7,26,10,60,38
7,176,0,67,42
7,176,1,66,42
7,176,5,70,37
7,176,10,70,37
7,69,0,57,-129
7,69,1,56,-129
7,69,5,60,-129
7,69,10,60,-129
7,156,0,67,40
7,156,1,66,40
7,156,5,70,40
7,156,10,70,40
7,79,0,57,-125
7,79,1,56,-125
7,79,5,60,-125
7,79,10,60,-125
7,128,0,67,38
7,128,1,66,38
7,128,5,70,36
7,128,10,70,36
7,66,0,57,-113
7,66,1,56,-113
7,66,5,60,-102
7,66,10,60,-102
7,162,0,67,38
7,162,1,66,38
7,162,5,70,38
7,162,10,70,38
7,195,0,67,-139
7,195,1,66,-139
7,195,5,70,-139
7,195,10,70,-139
7,116,0,67,40
7,116,1,66,40
7,116,5,70,40
7,116,10,70,40
7,166,0,67,35
7,166,1,66,35
7,166,5,70,35
7,166,10,70,35
7,137,0,67,36
7,137,1,66,36
7,137,5,70,34
7,137,10,70,34
7,113,0,67,33
7,113,1,66,33
7,113,5,70,33
7,113,10,70,33
7,54,0,57,39
7,54,1,56,39
7,54,5,60,39
7,54,10,60,39
7,109,0,67,39
7,109,1,66,39
7,109,5,70,39
7,109,10,70,39
7,143,0,67,41
7,143,1,66,41
7,143,5,70,41
7,143,10,70,41
7,187,0,67,35
7,187,1,66,35
7,187,5,70,35
7,187,10,70,35
7,33,0,57,40
7,33,1,56,40
7,33,5,60,40
7,33,10,60,40
7,104,0,67,36
7,104,1,66,36
7,104,5,70,36
7,104,10,70,36
7,153,0,67,37
7,153,1,66,37
7,153,5,70,37
7,153,10,70,37
7,74,0,57,-117
7,74,1,56,-117
7,74,5,60,-117
7,74,10,60,-117
7,45,0,57,37
7,45,1,56,37
7,45,5,60,34
7,45,10,60,34
7,94,0,57,-131
7,94,1,56,-101
7,94,5,60,-131
7,94,10,60,-131
7,22,0,57,39
7,22,1,56,39
7,22,5,60,39
7,22,10,60,39
7,124,0,67,40
7,124,1,66,40
7,124,5,70,40
7,124,10,70,40
7,160,0,67,39
7,160,1,66,39
7,160,5,70,37
7,160,10,70,37
7,12,0,57,35
7,12,1,56,39
7,12,5,60,35
7,12,10,60,35
7,31,0,57,36
7,31,1,56,36
7,31,5,60,36
7,31,10,60,36
7,179,0,67,38
7,179,1,66,38
7,179,5,70,38
7,179,10,70,38
7,183,0,67,39
7,183,1,66,39
7,183,5,70,39
7,183,10,70,39
7,56,0,57,34
7,56,1,56,34
7,56,5,60,34
7,56,10,60,34
7,38,0,57,37
7,38,1,56,37
7,38,5,60,37
7,38,10,60,37
7,65,0,57,42
7,65,1,56,42
7,65,5,60,42
7,65,10,60,42
7,131,0,67,39
7,131,1,66,39
7,131,5,70,39
7,131,10,70,39
7,91,0,57,-137
7,91,1,56,-137
7,91,5,60,-105
7,91,10,60,-105
7,15,0,57,39
7,15,1,56,39
7,15,5,60,39
7,15,10,60,39
7,155,0,67,34
7,155,1,66,34
7,155,5,70,34
7,155,10,70,34
7,170,0,67,40
7,170,1,66,40
7,170,5,70,40
7,170,10,70,40
7,53,0,57,32
7,53,1,56,32
7,53,5,60,32
7,53,10,60,32
7,134,0,67,41
7,134,1,66,41
7,134,5,70,41
7,134,10,70,41
7,98,0,57,-136
7,98,1,56,-136
7,98,5,60,-136
7,98,10,60,-136
7,171,0,67,40
7,171,1,66,40
7,171,5,70,38
7,171,10,70,38
7,23,0,57,37
7,23,1,56,37
7,23,5,60,37
7,23,10,60,37
7,186,0,67,38
7,186,1,66,38
7,186,5,70,38
7,186,10,70,38
7,67,0,57,-127
7,67,1,56,-127
7,67,5,60,-127
7,67,10,60,-127
7,83,0,57,-170
7,83,1,56,-170
7,83,5,60,-234
7,83,10,60,-234
7,36,0,57,42
7,36,1,56,42
7,36,5,60,42
7,36,10,60,42
7,17,0,57,40
7,17,1,56,40
7,17,5,60,40
7,17,10,60,40
7,78,0,57,-113
7,78,1,56,-113
7,78,5,60,-113
7,78,10,60,-113
7,5,0,57,39
7,5,1,56,39
7,5,5,60,39
7,5,10,60,39
7,29,0,57,37
7,29,1,56,37
7,29,5,60,37
7,29,10,60,37
7,16,0,57,38
7,16,1,56,38
7,16,5,60,38
7,16,10,60,38
7,4,0,57,37
7,4,1,56,37
7,4,5,60,36
7,4,10,60,36
7,120,0,67,36
7,120,1,66,36
7,120,5,70,36
7,120,10,70,36
7,72,0,57,-96
7,72,1,56,-101
7,72,5,60,-106
7,72,10,60,-106
7,8,0,57,41
7,8,1,56,41
7,8,5,60,41
7,8,10,60,41
7,154,0,67,39
7,154,1,66,39
7,154,5,70,39
7,154,10,70,39
7,163,0,67,39
7,163,1,66,39
7,163,5,70,39
7,163,10,70,39
7,37,0,57,39
7,37,1,56,39
7,37,5,60,39
7,37,10,60,39
7,161,0,67,35
7,161,1,66,35
7,161,5,70,35
7,161,10,70,35
7,57,0,57,41
7,57,1,56,41
7,57,5,60,41
7,57,10,60,41
7,168,0,67,39
7,168,1,66,39
7,168,5,70,39
7,168,10,70,39
7,185,0,67,40
7,185,1,66,40
7,185,5,70,40
7,185,10,70,40
7,24,0,57,42
7,24,1,56,42
7,24,5,60,42
7,24,10,60,42
7,175,0,67,39
7,175,1,66,39
7,175,5,70,38
7,175,10,70,38
7,3,0,57,37
7,3,1,56,37
7,3,5,60,37
7,3,10,60,37
7,130,0,67,40
7,130,1,66,40
7,130,5,70,40
7,130,10,70,40
7,28,0,57,36
7,28,1,56,36
7,28,5,60,34
7,28,10,60,34
7,173,0,67,32
7,173,1,66,32
7,173,5,70,32
