pop,dos,id,draw,blocked,p,q
3,0,25,53.2,0,-1,0
3,1,25,53.2,0,43,40
3,5,25,53.2,0,45,40
3,10,25,53.2,0,45,40
3,0,89,88.3,0,-1,0
3,1,89,88.3,0,43,-111
3,5,89,88.3,0,45,-111
3,10,89,88.3,0,45,-111
3,0,58,66.5,0,-1,0
3,1,58,66.5,0,43,36
3,5,58,66.5,0,45,36
3,10,58,66.5,0,45,36
3,0,23,24.4,0,-1,0
3,1,23,24.4,0,43,37
3,5,23,24.4,0,45,37
3,10,23,24.4,0,45,37
3,0,24,46.2,0,-1,0
3,1,24,46.2,0,43,39
3,5,24,46.2,0,45,39
3,10,24,46.2,0,45,39
3,0,193,97.3,0,-1,0
3,1,193,97.3,0,74,-163
3,5,193,97.3,0,60,-132
3,10,193,97.3,0,53,-132
3,0,9,93.4,0,-1,0
3,1,9,93.4,0,43,40
3,5,9,93.4,0,45,40
3,10,9,93.4,0,45,40
3,0,187,53.5,0,-1,0
3,1,187,53.5,0,74,33
3,5,187,53.5,0,60,37
3,10,187,53.5,0,53,37
3,0,97,97.4,0,-1,0
3,1,97,97.4,0,43,-113
3,5,97,97.4,0,45,-113
3,10,97,97.4,0,45,-113
3,0,55,44.6,0,-1,0
3,1,55,44.6,0,43,38
3,5,55,44.6,0,45,38
3,10,55,44.6,0,45,38
3,0,147,1.5,0,-1,0
3,1,147,1.5,0,74,32
3,5,147,1.5,1,60,37
3,10,147,1.5,1,53,37
3,0,39,28.8,0,-1,0
3,1,39,28.8,0,43,41
3,5,39,28.8,0,45,41
3,10,39,28.8,0,45,41
3,0,92,54.5,0,-1,0
3,1,92,54.5,0,43,-98
3,5,92,54.5,0,45,-97
3,10,92,54.5,0,45,-97
3,0,20,57.1,0,-1,0
3,1,20,57.1,0,43,40
3,5,20,57.1,0,45,40
3,10,20,57.1,0,45,40
3,0,173,18.5,0,-1,0
3,1,173,18.5,0,74,37
3,5,173,18.5,0,60,37
3,10,173,18.5,0,53,41
3,0,100,26.9,0,-1,0
3,1,100,26.9,0,43,-119
3,5,100,26.9,0,45,-119
3,10,100,26.9,0,45,-119
3,0,136,7.2,0,-1,0
3,1,136,7.2,0,74,37
3,5,136,7.2,0,60,38
3,10,136,7.2,1,53,40
3,0,196,99.1,0,-1,0
3,1,196,99.1,0,74,-126
3,5,196,99.1,0,60,-117
3,10,196,99.1,0,53,-117
3,0,150,96.5,0,-1,0
3,1,150,96.5,0,74,33
3,5,150,96.5,0,60,37
3,10,150,96.5,0,53,37
3,0,127,89.3,0,-1,0
3,1,127,89.3,0,74,37
3,5,127,89.3,0,60,37
3,10,127,89.3,0,53,37
3,0,159,45.4,0,-1,0
3,1,159,45.4,0,74,34
3,5,159,45.4,0,60,37
3,10,159,45.4,0,53,37
3,0,59,65.3,0,-1,0
3,1,59,65.3,0,43,38
3,5,59,65.3,0,45,38
3,10,59,65.3,0,45,38
3,0,182,25.9,0,-1,0
3,1,182,25.9,0,74,28
3,5,182,25.9,0,60,30
3,10,182,25.9,0,53,32
3,0,99,7.2,0,-1,0
3,1,99,7.2,0,43,-103
3,5,99,7.2,0,45,-103
3,10,99,7.2,1,45,-103
3,0,1,48.2,0,-1,0
3,1,1,48.2,0,43,37
3,5,1,48.2,0,45,37
3,10,1,48.2,0,45,37
3,0,157,49.2,0,-1,0
3,1,157,49.2,0,74,34
3,5,157,49.2,0,60,34
3,10,157,49.2,0,53,34
3,0,10,4.2,0,-1,0
3,1,10,4.2,0,43,37
3,5,10,4.2,1,45,37
3,10,10,4.2,1,45,37
3,0,172,52.4,0,-1,0
3,1,172,52.4,0,74,36
3,5,172,52.4,0,60,36
3,10,172,52.4,0,53,39
3,0,105,79.6,0,-1,0
3,1,105,79.6,0,74,34
3,5,105,79.6,0,60,35
3,10,105,79.6,0,53,35
3,0,191,60.5,0,-1,0
3,1,191,60.5,0,74,-129
3,5,191,60.5,0,60,-120
3,10,191,60.5,0,53,-120
3,0,141,5.8,0,-1,0
3,1,141,5.8,0,74,41
3,5,141,5.8,0,60,41
3,10,141,5.8,1,53,41
3,0,7,73.4,0,-1,0
3,1,7,73.4,0,43,38
3,5,7,73.4,0,45,38
3,10,7,73.4,0,45,38
3,0,131,23.4,0,-1,0
3,1,131,23.4,0,74,32
3,5,131,23.4,0,60,36
3,10,131,23.4,0,53,36
3,0,4,4.7,0,-1,0
3,1,4,4.7,0,43,39
3,5,4,4.7,1,45,39
3,10,4,4.7,1,45,39
3,0,75,59.7,0,-1,0
3,1,75,59.7,0,43,-149
3,5,75,59.7,0,45,-149
3,10,75,59.7,0,45,-149
3,0,64,10.4,0,-1,0
3,1,64,10.4,0,43,40
3,5,64,10.4,0,45,38
3,10,64,10.4,0,45,38
3,0,153,3.1,0,-1,0
3,1,153,3.1,0,74,32
3,5,153,3.1,1,60,34
3,10,153,3.1,1,53,34
3,0,63,66.5,0,-1,0
3,1,63,66.5,0,43,39
3,5,63,66.5,0,45,39
3,10,63,66.5,0,45,39
3,0,195,10.4,0,-1,0
3,1,195,10.4,0,74,-112
3,5,195,10.4,0,60,-107
3,10,195,10.4,0,53,-96
3,0,121,22.2,0,-1,0
3,1,121,22.2,0,74,35
3,5,121,22.2,0,60,39
3,10,121,22.2,0,53,39
3,0,15,5.7,0,-1,0
3,1,15,5.7,0,43,42
3,5,15,5.7,0,45,40
3,10,15,5.7,1,45,40
3,0,17,68.2,0,-1,0
3,1,17,68.2,0,43,39
3,5,17,68.2,0,45,39
3,10,17,68.2,0,45,39
3,0,44,16.4,0,-1,0
3,1,44,16.4,0,43,38
3,5,44,16.4,0,45,38
3,10,44,16.4,0,45,38
3,0,152,41.2,0,-1,0
3,1,152,41.2,0,74,36
3,5,152,41.2,0,60,37
3,10,152,41.2,0,53,37
3,0,174,44.6,0,-1,0
3,1,174,44.6,0,74,36
3,5,174,44.6,0,60,39
3,10,174,44.6,0,53,39
3,0,26,86.3,0,-1,0
3,1,26,86.3,0,43,39
3,5,26,86.3,0,45,39
3,10,26,86.3,0,45,39
3,0,48,91.1,0,-1,0
3,1,48,91.1,0,43,42
3,5,48,91.1,0,45,42
3,10,48,91.1,0,45,42
3,0,88,59.0,0,-1,0
3,1,88,59.0,0,43,-102
3,5,88,59.0,0,45,-99
3,10,88,59.0,0,45,-99
3,0,31,58.9,0,-1,0
3,1,31,58.9,0,43,46
3,5,31,58.9,0,45,46
3,10,31,58.9,0,45,46
3,0,52,67.5,0,-1,0
3,1,52,67.5,0,43,39
3,5,52,67.5,0,45,39
3,10,52,67.5,0,45,39
3,0,109,39.3,0,-1,0
3,1,109,39.3,0,74,37
3,5,109,39.3,0,60,37
3,10,109,39.3,0,53,41
3,0,124,76.4,0,-1,0
3,1,124,76.4,0,74,34
3,5,124,76.4,0,60,36
3,10,124,76.4,0,53,38
3,0,154,78.2,0,-1,0
3,1,154,78.2,0,74,37
3,5,154,78.2,0,60,40
3,10,154,78.2,0,53,40
3,0,83,38.5,0,-1,0
3,1,83,38.5,0,43,-125
3,5,83,38.5,0,45,-125
3,10,83,38.5,0,45,-125
3,0,158,85.2,0,-1,0
3,1,158,85.2,0,74,35
3,5,158,85.2,0,60,39
3,10,158,85.2,0,53,39
3,0,107,17.2,0,-1,0
3,1,107,17.2,0,74,39
3,5,107,17.2,0,60,39
3,10,107,17.2,0,53,39
3,0,137,83.3,0,-1,0
3,1,137,83.3,0,74,35
3,5,137,83.3,0,60,35
3,10,137,83.3,0,53,39
3,0,190,99.5,0,-1,0
3,1,190,99.5,0,74,34
3,5,190,99.5,0,60,36
3,10,190,99.5,0,53,39
3,0,76,97.4,0,-1,0
3,1,76,97.4,0,43,-118
3,5,76,97.4,0,45,-138
3,10,76,97.4,0,45,-138
3,0,70,76.4,0,-1,0
3,1,70,76.4,0,43,-96
3,5,70,76.4,0,45,-87
3,10,70,76.4,0,45,-87
3,0,46,11.5,0,-1,0
3,1,46,11.5,0,43,39
3,5,46,11.5,0,45,39
3,10,46,11.5,0,45,39
3,0,33,61.3,0,-1,0
3,1,33,61.3,0,43,41
3,5,33,61.3,0,45,41
3,10,33,61.3,0,45,41
3,0,161,37.9,0,-1,0
3,1,161,37.9,0,74,37
3,5,161,37.9,0,60,37
3,10,161,37.9,0,53,37
3,0,118,89.1,0,-1,0
3,1,118,89.1,0,74,39
3,5,118,89.1,0,60,41
3,10,118,89.1,0,53,41
3,0,183,4.5,0,-1,0
3,1,183,4.5,0,74,36
3,5,183,4.5,1,60,41
3,10,183,4.5,1,53,41
3,0,79,69.0,0,-1,0
3,1,79,69.0,0,43,-119
3,5,79,69.0,0,45,-119
3,10,79,69.0,0,45,-119
3,0,77,67.6,0,-1,0
3,1,77,67.6,0,43,-83
3,5,77,67.6,0,45,-118
3,10,77,67.6,0,45,-118
3,0,30,17.7,0,-1,0
3,1,30,17.7,0,43,39
3,5,30,17.7,0,45,38
3,10,30,17.7,0,45,38
3,0,95,79.1,0,-1,0
3,1,95,79.1,0,43,-145
3,5,95,79.1,0,45,-145
3,10,95,79.1,0,45,-145
3,0,148,74.5,0,-1,0
3,1,148,74.5,0,74,40
3,5,148,74.5,0,60,41
3,10,148,74.5,0,53,43
3,0,61,72.6,0,-1,0
3,1,61,72.6,0,43,38
3,5,61,72.6,0,45,38
3,10,61,72.6,0,45,38
3,0,178,73.8,0,-1,0
3,1,178,73.8,0,74,33
3,5,178,73.8,0,60,33
3,10,178,73.8,0,53,37
3,0,138,25.3,0,-1,0
3,1,138,25.3,0,74,37
3,5,138,25.3,0,60,41
3,10,138,25.3,0,53,41
3,0,68,78.8,0,-1,0
3,1,68,78.8,0,43,-77
3,5,68,78.8,0,45,-153
3,10,68,78.8,0,45,-153
3,0,134,13.7,0,-1,0
3,1,134,13.7,0,74,36
3,5,134,13.7,0,60,38
3,10,134,13.7,0,53,38
3,0,117,23.4,0,-1,0
3,1,117,23.4,0,74,42
3,5,117,23.4,0,60,44
3,10,117,23.4,0,53,44
3,0,143,60.6,0,-1,0
3,1,143,60.6,0,74,35
3,5,143,60.6,0,60,35
3,10,143,60.6,0,53,39
3,0,67,53.5,0,-1,0
3,1,67,53.5,0,43,-131
3,5,67,53.5,0,45,-131
3,10,67,53.5,0,45,-131
3,0,34,41.7,0,-1,0
3,1,34,41.7,0,43,37
3,5,34,41.7,0,45,37
3,10,34,41.7,0,45,37
3,0,66,18.8,0,-1,0
3,1,66,18.8,0,43,-105
3,5,66,18.8,0,45,-98
3,10,66,18.8,0,45,-98
3,0,47,27.5,0,-1,0
3,1,47,27.5,0,43,37
3,5,47,27.5,0,45,37
3,10,47,27.5,0,45,37
3,0,184,71.5,0,-1,0
3,1,184,71.5,0,74,34
3,5,184,71.5,0,60,37
3,10,184,71.5,0,53,37
3,0,181,22.1,0,-1,0
3,1,181,22.1,0,74,40
3,5,181,22.1,0,60,40
3,10,181,22.1,0,53,40
3,0,28,93.3,0,-1,0
3,1,28,93.3,0,43,39
3,5,28,93.3,0,45,38
3,10,28,93.3,0,45,38
3,0,41,50.9,0,-1,0
3,1,41,50.9,0,43,39
3,5,41,50.9,0,45,39
3,10,41,50.9,0,45,39
3,0,128,86.2,0,-1,0
3,1,128,86.2,0,74,41
3,5,128,86.2,0,60,41
3,10,128,86.2,0,53,41
3,0,186,3.0,0,-1,0
3,1,186,3.0,0,74,36
3,5,186,3.0,1,60,36
3,10,186,3.0,1,53,38
3,0,132,36.0,0,-1,0
3,1,132,36.0,0,74,41
3,5,132,36.0,0,60,42
3,10,132,36.0,0,53,44
3,0,129,80.2,0,-1,0
3,1,129,80.2,0,74,35
3,5,129,80.2,0,60,35
3,10,129,80.2,0,53,40
3,0,81,4.7,0,-1,0
3,1,81,4.7,0,43,-111
3,5,81,4.7,1,45,-111
3,10,81,4.7,1,45,-111
3,0,142,19.3,0,-1,0
3,1,142,19.3,0,74,32
3,5,142,19.3,0,60,34
3,10,142,19.3,0,53,36
3,0,163,70.4,0,-1,0
3,1,163,70.4,0,74,34
3,5,163,70.4,0,60,39
3,10,163,70.4,0,53,39
3,0,104,73.6,0,-1,0
3,1,104,73.6,0,74,35
3,5,104,73.6,0,60,37
3,10,104,73.6,0,53,37
3,0,65,21.5,0,-1,0
3,1,65,21.5,0,43,42
3,5,65,21.5,0,45,42
3,10,65,21.5,0,45,42
3,0,86,16.7,0,-1,0
3,1,86,16.7,0,43,-113
3,5,86,16.7,0,45,-113
3,10,86,16.7,0,45,-113
3,0,180,47.1,0,-1,0
3,1,180,47.1,0,74,35
3,5,180,47.1,0,60,40
3,10,180,47.1,0,53,40
3,0,18,70.0,0,-1,0
3,1,18,70.0,0,43,39
3,5,18,70.0,0,45,39
3,10,18,70.0,0,45,39
3,0,192,68.1,0,-1,0
3,1,192,68.1,0,74,-169
3,5,192,68.1,0,60,-169
3,10,192,68.1,0,53,-169
3,0,98,21.4,0,-1,0
3,1,98,21.4,0,43,-106
3,5,98,21.4,0,45,-106
3,10,98,21.4,0,45,-106
3,0,56,9.3,0,-1,0
3,1,56,9.3,0,43,41
3,5,56,9.3,0,45,41
3,10,56,9.3,1,45,41
3,0,110,86.2,0,-1,0
3,1,110,86.2,0,74,35
3,5,110,86.2,0,60,37
3,10,110,86.2,0,53,37
3,0,78,42.9,0,-1,0
3,1,78,42.9,0,43,-143
3,5,78,42.9,0,45,-143
3,10,78,42.9,0,45,-143
3,0,188,34.4,0,-1,0
3,1,188,34.4,0,74,37
3,5,188,34.4,0,60,39
3,10,188,34.4,0,53,39
3,0,22,11.5,0,-1,0
3,1,22,11.5,0,43,41
3,5,22,11.5,0,45,40
3,10,22,11.5,0,45,40
3,0,170,68.6,0,-1,0
3,1,170,68.6,0,74,40
3,5,170,68.6,0,60,40
3,10,170,68.6,0,53,40
3,0,53,79.4,0,-1,0
3,1,53,79.4,0,43,38
3,5,53,79.4,0,45,38
3,10,53,79.4,0,45,38
3,0,29,89.7,0,-1,0
3,1,29,89.7,0,43,37
3,5,29,89.7,0,45,37
3,10,29,89.7,0,45,37
3,0,21,93.5,0,-1,0
3,1,21,93.5,0,43,41
3,5,21,93.5,0,45,41
3,10,21,93.5,0,45,41
3,0,177,76.1,0,-1,0
3,1,177,76.1,0,74,39
3,5,177,76.1,0,60,39
3,10,177,76.1,0,53,39
3,0,116,86.0,0,-1,0
3,1,116,86.0,0,74,38
3,5,116,86.0,0,60,38
3,10,116,86.0,0,53,38
3,0,80,39.8,0,-1,0
3,1,80,39.8,0,43,-91
3,5,80,39.8,0,45,-103
3,10,80,39.8,0,45,-103
3,0,145,18.3,0,-1,0
3,1,145,18.3,0,74,36
3,5,145,18.3,0,60,36
3,10,145,18.3,0,53,40
3,0,162,57.9,0,-1,0
3,1,162,57.9,0,74,34
3,5,162,57.9,0,60,37
3,10,162,57.9,0,53,41
3,0,50,74.8,0,-1,0
3,1,50,74.8,0,43,42
3,5,50,74.8,0,45,42
3,10,50,74.8,0,45,42
3,0,176,92.4,0,-1,0
3,1,176,92.4,0,74,37
3,5,176,92.4,0,60,40
3,10,176,92.4,0,53,40
3,0,155,50.6,0,-1,0
3,1,155,50.6,0,74,38
3,5,155,50.6,0,60,40
3,10,155,50.6,0,53,42
3,0,133,24.4,0,-1,0
3,1,133,24.4,0,74,38
3,5,133,24.4,0,60,41
3,10,133,24.4,0,53,41
3,0,43,88.9,0,-1,0
3,1,43,88.9,0,43,42
3,5,43,88.9,0,45,42
3,10,43,88.9,0,45,42
3,0,194,37.4,0,-1,0
3,1,194,37.4,0,74,-108
3,5,194,37.4,0,60,-100
3,10,194,37.4,0,53,-100
3,0,11,0.8,0,-1,0
3,1,11,0.8,1,43,41
3,5,11,0.8,1,45,41
3,10,11,0.8,1,45,41
3,0,103,28.5,0,-1,0
3,1,103,28.5,0,74,42
3,5,103,28.5,0,60,42
3,10,103,28.5,0,53,42
3,0,166,93.0,0,-1,0
3,1,166,93.0,0,74,35
3,5,166,93.0,0,60,38
3,10,166,93.0,0,53,38
3,0,185,68.4,0,-1,0
3,1,185,68.4,0,74,36
3,5,185,68.4,0,60,39
3,10,185,68.4,0,53,39
3,0,160,69.3,0,-1,0
3,1,160,69.3,0,74,32
3,5,160,69.3,0,60,32
3,10,160,69.3,0,53,36
3,0,149,1.1,0,-1,0
3,1,149,1.1,0,74,36
3,5,149,1.1,1,60,40
3,10,149,1.1,1,53,40
3,0,69,65.2,0,-1,0
3,1,69,65.2,0,43,-272
3,5,69,65.2,0,45,-272
3,10,69,65.2,0,45,-272
3,0,168,62.9,0,-1,0
3,1,168,62.9,0,74,36
3,5,168,62.9,0,60,36
3,10,168,62.9,0,53,36
3,0,112,90.6,0,-1,0
3,1,112,90.6,0,74,37
3,5,112,90.6,0,60,37
3,10,112,90.6,0,53,37
3,0,156,56.6,0,-1,0
3,1,156,56.6,0,74,33
3,5,156,56.6,0,60,35
3,10,156,56.6,0,53,38
3,0,2,2.6,0,-1,0
3,1,2,2.6,0,43,38
3,5,2,2.6,1,45,38
3,10,2,2.6,1,45,38
3,0,82,21.7,0,-1,0
3,1,82,21.7,0,43,-119
3,5,82,21.7,0,45,-119
3,10,82,21.7,0,45,-119
3,0,84,78.7,0,-1,0
3,1,84,78.7,0,43,-124
3,5,84,78.7,0,45,-124
3,10,84,78.7,0,45,-124
3,0,87,20.1,0,-1,0
3,1,87,20.1,0,43,-143
3,5,87,20.1,0,45,-143
3,10,87,20.1,0,45,-143
3,0,123,98.3,0,-1,0
3,1,123,98.3,0,74,32
3,5,123,98.3,0,60,34
3,10,123,98.3,0,53,34
3,0,102,99.5,0,-1,0
3,1,102,99.5,0,74,36
3,5,102,99.5,0,60,38
3,10,102,99.5,0,53,40
3,0,16,92.6,0,-1,0
3,1,16,92.6,0,43,44
3,5,16,92.6,0,45,44
3,10,16,92.6,0,45,44
3,0,144,3.4,0,-1,0
3,1,144,3.4,0,74,39
3,5,144,3.4,1,60,39
3,10,144,3.4,1,53,39
3,0,119,3.7,0,-1,0
3,1,119,3.7,0,74,34
3,5,119,3.7,1,60,37
3,10,119,3.7,1,53,37
3,0,6,71.7,0,-1,0
3,1,6,71.7,0,43,42
3,5,6,71.7,0,45,42
3,10,6,71.7,0,45,42
3,0,139,80.5,0,-1,0
3,1,139,80.5,0,74,41
3,5,139,80.5,0,60,41
3,10,139,80.5,0,53,41
3,0,32,40.9,0,-1,0
3,1,32,40.9,0,43,38
3,5,32,40.9,0,45,38
3,10,32,40.9,0,45,38
3,0,197,75.9,0,-1,0
3,1,197,75.9,0,74,-144
3,5,197,75.9,0,60,-144
3,10,197,75.9,0,53,-144
3,0,101,98.2,0,-1,0
3,1,101,98.2,0,74,33
3,5,101,98.2,0,60,35
3,10,101,98.2,0,53,35
3,0,164,20.1,0,-1,0
3,1,164,20.1,0,74,38
3,5,164,20.1,0,60,39
3,10,164,20.1,0,53,41
3,0,57,3.6,0,-1,0
3,1,57,3.6,0,43,40
3,5,57,3.6,1,45,40
3,10,57,3.6,1,45,40
3,0,49,12.8,0,-1,0
3,1,49,12.8,0,43,41
3,5,49,12.8,0,45,41
3,10,49,12.8,0,45,41
3,0,60,65.9,0,-1,0
3,1,60,65.9,0,43,39
3,5,60,65.9,0,45,39
3,10,60,65.9,0,45,39
3,0,108,18.5,0,-1,0
3,1,108,18.5,0,74,34
3,5,108,18.5,0,60,36
3,10,108,18.5,0,53,39
3,0,115,23.2,0,-1,0
3,1,115,23.2,0,74,37
3,5,115,23.2,0,60,39
3,10,115,23.2,0,53,39
3,0,93,45.6,0,-1,0
3,1,93,45.6,0,43,-116
3,5,93,45.6,0,45,-116
3,10,93,45.6,0,45,-116
3,0,111,86.0,0,-1,0
3,1,111,86.0,0,74,37
3,5,111,86.0,0,60,37
3,10,111,86.0,0,53,40
3,0,54,21.6,0,-1,0
3,1,54,21.6,0,43,40
3,5,54,21.6,0,45,39
3,10,54,21.6,0,45,39
3,0,130,68.4,0,-1,0
3,1,130,68.4,0,74,39
3,5,130,68.4,0,60,39
3,10,130,68.4,0,53,40
3,0,199,26.1,0,-1,0
3,1,199,26.1,0,74,-129
3,5,199,26.1,0,60,-114
3,10,199,26.1,0,53,-114
3,0,165,49.0,0,-1,0
3,1,165,49.0,0,74,40
3,5,165,49.0,0,60,40
3,10,165,49.0,0,53,40
3,0,126,3.0,0,-1,0
3,1,126,3.0,0,74,37
3,5,126,3.0,1,60,37
3,10,126,3.0,1,53,39
3,0,74,89.2,0,-1,0
3,1,74,89.2,0,43,-128
3,5,74,89.2,0,45,-128
3,10,74,89.2,0,45,-128
3,0,198,91.1,0,-1,0
3,1,198,91.1,0,74,-201
3,5,198,91.1,0,60,-155
3,10,198,91.1,0,53,-155
3,0,113,32.8,0,-1,0
3,1,113,32.8,0,74,39
3,5,113,32.8,0,60,40
3,10,113,32.8,0,53,42
3,0,179,59.3,0,-1,0
3,1,179,59.3,0,74,37
3,5,179,59.3,0,60,38
3,10,179,59.3,0,53,38
3,0,167,52.1,0,-1,0
3,1,167,52.1,0,74,32
3,5,167,52.1,0,60,32
3,10,167,52.1,0,53,37
3,0,13,42.9,0,-1,0
3,1,13,42.9,0,43,41
3,5,13,42.9,0,45,41
3,10,13,42.9,0,45,41
3,0,35,94.1,0,-1,0
3,1,35,94.1,0,43,40
3,5,35,94.1,0,45,40
3,10,35,94.1,0,45,40
3,0,146,37.2,0,-1,0
3,1,146,37.2,0,74,34
3,5,146,37.2,0,60,36
3,10,146,37.2,0,53,36
3,0,151,45.7,0,-1,0
3,1,151,45.7,0,74,34
3,5,151,45.7,0,60,37
3,10,151,45.7,0,53,37
3,0,36,99.6,0,-1,0
3,1,36,99.6,0,43,38
3,5,36,99.6,0,45,38
3,10,36,99.6,0,45,38
3,0,42,15.5,0,-1,0
3,1,42,15.5,0,43,40
3,5,42,15.5,0,45,40
3,10,42,15.5,0,45,40
3,0,94,99.9,0,-1,0
3,1,94,99.9,0,43,-114
3,5,94,99.9,0,45,-114
3,10,94,99.9,0,45,-114
3,0,37,35.8,0,-1,0
3,1,37,35.8,0,43,38
3,5,37,35.8,0,45,38
3,10,37,35.8,0,45,38
3,0,45,5.6,0,-1,0
3,1,45,5.6,0,43,41
3,5,45,5.6,0,45,40
3,10,45,5.6,1,45,40
3,0,72,1.3,0,-1,0
3,1,72,1.3,0,43,-146
3,5,72,1.3,1,45,-146
3,10,72,1.3,1,45,-146
3,0,189,27.7,0,-1,0
3,1,189,27.7,0,74,29
3,5,189,27.7,0,60,32
3,10,189,27.7,0,53,32
3,0,8,36.9,0,-1,0
3,1,8,36.9,0,43,40
3,5,8,36.9,0,45,40
3,10,8,36.9,0,45,40
3,0,140,55.3,0,-1,0
3,1,140,55.3,0,74,32
3,5,140,55.3,0,60,37
3,10,140,55.3,0,53,37
3,0,40,66.3,0,-1,0
3,1,40,66.3,0,43,42
3,5,40,66.3,0,45,42
3,10,40,66.3,0,45,42
3,0,71,22.9,0,-1,0
3,1,71,22.9,0,43,-130
3,5,71,22.9,0,45,-130
3,10,71,22.9,0,45,-130
3,0,90,1.8,0,-1,0
3,1,90,1.8,0,43,-131
3,5,90,1.8,1,45,-131
3,10,90,1.8,1,45,-131
3,0,51,97.0,0,-1,0
3,1,51,97.0,0,43,40
3,5,51,97.0,0,45,40
3,10,51,97.0,0,45,40
3,0,38,3.8,0,-1,0
3,1,38,3.8,0,43,39
3,5,38,3.8,1,45,39
3,10,38,3.8,1,45,39
3,0,85,82.2,0,-1,0
3,1,85,82.2,0,43,-94
3,5,85,82.2,0,45,-138
3,10,85,82.2,0,45,-138
3,0,3,19.3,0,-1,0
3,1,3,19.3,0,43,42
3,5,3,19.3,0,45,42
3,10,3,19.3,0,45,42
3,0,106,65.9,0,-1,0
3,1,106,65.9,0,74,36
3,5,106,65.9,0,60,39
3,10,106,65.9,0,53,39
3,0,122,84.9,0,-1,0
3,1,122,84.9,0,74,36
3,5,122,84.9,0,60,38
3,10,122,84.9,0,53,38
3,0,114,33.7,0,-1,0
3,1,114,33.7,0,74,37
3,5,114,33.7,0,60,41
3,10,114,33.7,0,53,41
3,0,135,54.4,0,-1,0
3,1,135,54.4,0,74,39
3,5,135,54.4,0,60,39
3,10,135,54.4,0,53,39
4,0,203,0.0,0,-1,0
4,1,203,0.0,0,43,0
4,5,203,0.0,0,43,0
4,10,203,0.0,0,43,0
4,0,202,0.0,0,-1,0
4,1,202,0.0,0,76,0
4,5,202,0.0,0,87,0
4,10,202,0.0,0,103,0
4,0,201,0.0,0,-1,0
4,1,201,0.0,0,41,0
4,5,201,0.0,0,41,0
4,10,201,0.0,0,41,0
4,0,145,90.5,0,-1,0
4,1,145,90.5,0,76,38
4,5,145,90.5,0,87,38
4,10,145,90.5,0,103,38
4,0,15,91.6,0,-1,0
4,1,15,91.6,0,41,38
4,5,15,91.6,0,41,38
4,10,15,91.6,0,41,38
4,0,25,91.0,0,-1,0
4,1,25,91.0,0,41,41
4,5,25,91.0,0,41,41
4,10,25,91.0,0,41,41
4,0,71,37.9,0,-1,0
4,1,71,37.9,0,41,-100
4,5,71,37.9,0,41,-100
4,10,71,37.9,0,41,-100
4,0,128,62.1,0,-1,0
4,1,128,62.1,0,76,35
4,5,128,62.1,0,87,35
4,10,128,62.1,0,103,35
4,0,190,45.2,0,-1,0
4,1,190,45.2,0,76,36
4,5,190,45.2,0,87,34
4,10,190,45.2,0,103,33
4,0,163,67.4,0,-1,0
4,1,163,67.4,0,76,42
4,5,163,67.4,0,87,41
4,10,163,67.4,0,103,41
4,0,2,98.5,0,-1,0
4,1,2,98.5,0,41,38
4,5,2,98.5,0,41,38
4,10,2,98.5,0,41,38
4,0,138,70.2,0,-1,0
4,1,138,70.2,0,76,32
4,5,138,70.2,0,87,30
4,10,138,70.2,0,103,30
4,0,115,57.5,0,-1,0
4,1,115,57.5,0,76,38
4,5,115,57.5,0,87,38
4,10,115,57.5,0,103,37
4,0,23,41.2,0,-1,0
4,1,23,41.2,0,41,38
4,5,23,41.2,0,41,38
4,10,23,41.2,0,41,38
4,0,84,30.0,0,-1,0
4,1,84,30.0,0,41,-93
4,5,84,30.0,0,41,-93
4,10,84,30.0,0,41,-93
4,0,177,14.5,0,-1,0
4,1,177,14.5,0,76,35
4,5,177,14.5,0,87,35
4,10,177,14.5,0,103,32
4,0,141,39.0,0,-1,0
4,1,141,39.0,0,76,33
4,5,141,39.0,0,87,33
4,10,141,39.0,0,103,33
4,0,97,35.4,0,-1,0
4,1,97,35.4,0,41,-114
4,5,97,35.4,0,41,-114
4,10,97,35.4,0,41,-114
4,0,136,12.8,0,-1,0
4,1,136,12.8,0,76,38
4,5,136,12.8,0,87,38
4,10,136,12.8,0,103,38
4,0,95,12.1,0,-1,0
4,1,95,12.1,0,41,-165
4,5,95,12.1,0,41,-165
4,10,95,12.1,0,41,-165
4,0,161,70.6,0,-1,0
4,1,161,70.6,0,76,35
4,5,161,70.6,0,87,35
4,10,161,70.6,0,103,32
4,0,4,32.7,0,-1,0
4,1,4,32.7,0,41,43
4,5,4,32.7,0,41,43
4,10,4,32.7,0,41,43
4,0,57,30.2,0,-1,0
4,1,57,30.2,0,41,41
4,5,57,30.2,0,41,41
4,10,57,30.2,0,41,41
4,0,142,82.2,0,-1,0
4,1,142,82.2,0,76,33
4,5,142,82.2,0,87,32
4,10,142,82.2,0,103,30
4,0,26,26.5,0,-1,0
4,1,26,26.5,0,41,35
4,5,26,26.5,0,41,35
4,10,26,26.5,0,41,35
4,0,48,51.4,0,-1,0
4,1,48,51.4,0,41,39
4,5,48,51.4,0,41,39
4,10,48,51.4,0,41,39
4,0,154,10.6,0,-1,0
4,1,154,10.6,0,76,31
4,5,154,10.6,0,87,31
4,10,154,10.6,0,103,31
4,0,37,78.3,0,-1,0
4,1,37,78.3,0,41,40
4,5,37,78.3,0,41,40
4,10,37,78.3,0,41,40
