pop,dos,id,rblock,blocked,p,q
5,10,177,34.9,0,76,38
5,10,178,63.1,0,76,33
5,10,179,14.6,0,76,36
5,10,180,21.5,0,76,38
5,10,181,79.3,0,76,35
5,10,182,48.0,0,76,37
5,10,183,25.5,0,76,35
5,10,184,51.7,0,76,35
5,10,185,74.9,0,76,35
5,10,186,37.6,0,76,35
5,10,187,15.6,0,76,37
5,10,188,76.9,0,76,36
5,10,189,11.4,0,76,37
5,10,190,18.0,0,76,32
5,10,191,30.1,0,76,-152
5,10,192,0.2,1,76,-176
5,10,193,64.9,0,76,-131
5,10,194,58.7,0,76,-165
5,10,195,50.8,0,76,-87
5,10,196,33.6,0,76,-119
5,10,197,1.0,1,76,-179
5,10,198,20.4,0,76,-165
5,10,199,12.2,0,76,-207
5,10,200,25.5,0,76,-140
5,10,201,16.7,0,60,0
5,10,202,14.0,0,76,0
5,10,203,79.9,0,62,0
6,0,1,64.9,0,-1,0
6,0,2,53.4,0,-1,0
6,0,3,8.4,0,-1,0
6,0,4,63.5,0,-1,0
6,0,5,25.5,0,-1,0
6,0,6,68.2,0,-1,0
6,0,7,69.1,0,-1,0
6,0,8,52.3,0,-1,0
6,0,9,6.4,0,-1,0
6,0,10,50.6,0,-1,0
6,0,11,37.7,0,-1,0
6,0,12,93.6,0,-1,0
6,0,13,11.1,0,-1,0
6,0,14,36.8,0,-1,0
6,0,15,13.5,0,-1,0
6,0,16,65.4,0,-1,0
6,0,17,45.7,0,-1,0
6,0,18,97.0,0,-1,0
6,0,19,12.3,0,-1,0
6,0,20,23.1,0,-1,0
6,0,21,83.1,0,-1,0
6,0,22,61.4,0,-1,0
6,0,23,8.8,0,-1,0
6,0,24,10.7,0,-1,0
6,0,25,95.8,0,-1,0
6,0,26,28.7,0,-1,0
6,0,27,73.1,0,-1,0
6,0,28,77.9,0,-1,0
6,0,29,7.8,0,-1,0
6,0,30,5.4,0,-1,0
6,0,31,50.4,0,-1,0
6,0,32,55.0,0,-1,0
6,0,33,16.3,0,-1,0
6,0,34,27.2,0,-1,0
6,0,35,36.3,0,-1,0
6,0,36,33.4,0,-1,0
6,0,37,31.6,0,-1,0
6,0,38,12.2,0,-1,0
6,0,39,95.3,0,-1,0
6,0,40,3.2,0,-1,0
6,0,41,87.1,0,-1,0
6,0,42,95.5,0,-1,0
6,0,43,73.4,0,-1,0
6,0,44,97.5,0,-1,0
6,0,45,67.6,0,-1,0
6,0,46,95.1,0,-1,0
6,0,47,55.2,0,-1,0
6,0,48,93.2,0,-1,0
6,0,49,7.1,0,-1,0
6,0,50,60.3,0,-1,0
6,0,51,15.3,0,-1,0
6,0,52,18.5,0,-1,0
6,0,53,6.1,0,-1,0
6,0,54,50.8,0,-1,0
6,0,55,13.3,0,-1,0
6,0,56,16.9,0,-1,0
6,0,57,17.4,0,-1,0
6,0,58,98.4,0,-1,0
6,0,59,83.1,0,-1,0
6,0,60,17.9,0,-1,0
6,0,61,51.2,0,-1,0
6,0,62,99.2,0,-1,0
6,0,63,66.7,0,-1,0
6,0,64,64.8,0,-1,0
6,0,65,49.9,0,-1,0
6,0,66,88.6,0,-1,0
6,0,67,41.8,0,-1,0
6,0,68,48.3,0,-1,0
6,0,69,81.2,0,-1,0
6,0,70,47.0,0,-1,0
6,0,71,93.7,0,-1,0
6,0,72,97.3,0,-1,0
6,0,73,1.0,0,-1,0
6,0,74,87.9,0,-1,0
6,0,75,81.0,0,-1,0
6,0,76,76.4,0,-1,0
6,0,77,35.2,0,-1,0
6,0,78,77.2,0,-1,0
6,0,79,46.1,0,-1,0
6,0,80,39.5,0,-1,0
6,0,81,30.2,0,-1,0
6,0,82,33.9,0,-1,0
6,0,83,19.0,0,-1,0
6,0,84,90.9,0,-1,0
6,0,85,23.7,0,-1,0
6,0,86,63.1,0,-1,0
6,0,87,66.4,0,-1,0
6,0,88,2.0,0,-1,0
6,0,89,83.4,0,-1,0
6,0,90,70.5,0,-1,0
6,0,91,33.2,0,-1,0
6,0,92,35.4,0,-1,0
6,0,93,65.2,0,-1,0
6,0,94,7.7,0,-1,0
6,0,95,30.3,0,-1,0
6,0,96,25.8,0,-1,0
6,0,97,41.3,0,-1,0
6,0,98,0.5,0,-1,0
6,0,99,14.4,0,-1,0
6,0,100,66.3,0,-1,0
6,0,101,46.5,0,-1,0
6,0,102,7.5,0,-1,0
6,0,103,13.6,0,-1,0
6,0,104,53.3,0,-1,0
6,0,105,93.6,0,-1,0
6,0,106,61.6,0,-1,0
6,0,107,46.5,0,-1,0
6,0,108,35.7,0,-1,0
6,0,109,9.2,0,-1,0
6,0,110,41.9,0,-1,0
6,0,111,85.1,0,-1,0
6,0,112,23.3,0,-1,0
6,0,113,36.8,0,-1,0
6,0,114,28.4,0,-1,0
6,0,115,12.1,0,-1,0
6,0,116,99.3,0,-1,0
6,0,117,60.7,0,-1,0
6,0,118,87.3,0,-1,0
6,0,119,23.0,0,-1,0
6,0,120,91.6,0,-1,0
6,0,121,98.0,0,-1,0
6,0,122,38.9,0,-1,0
6,0,123,21.3,0,-1,0
6,0,124,49.3,0,-1,0
6,0,125,10.2,0,-1,0
6,0,126,56.3,0,-1,0
6,0,127,58.2,0,-1,0
6,0,128,76.5,0,-1,0
6,0,129,83.7,0,-1,0
6,0,130,46.4,0,-1,0
6,0,131,66.9,0,-1,0
6,0,132,72.4,0,-1,0
6,0,133,29.6,0,-1,0
6,0,134,61.8,0,-1,0
6,0,135,40.6,0,-1,0
6,0,136,28.7,0,-1,0
6,0,137,52.9,0,-1,0
6,0,138,95.6,0,-1,0
6,0,139,4.5,0,-1,0
6,0,140,32.7,0,-1,0
6,0,141,39.8,0,-1,0
6,0,142,6.1,0,-1,0
6,0,143,32.3,0,-1,0
6,0,144,27.5,0,-1,0
6,0,145,15.9,0,-1,0
6,0,146,25.0,0,-1,0
6,0,147,56.7,0,-1,0
6,0,148,79.4,0,-1,0
6,0,149,21.5,0,-1,0
6,0,150,95.4,0,-1,0
6,0,151,24.2,0,-1,0
6,0,152,0.6,0,-1,0
6,0,153,57.8,0,-1,0
6,0,154,93.0,0,-1,0
6,0,155,43.4,0,-1,0
6,0,156,80.0,0,-1,0
6,0,157,51.2,0,-1,0
6,0,158,78.3,0,-1,0
6,0,159,78.5,0,-1,0
6,0,160,69.6,0,-1,0
6,0,161,87.1,0,-1,0
6,0,162,29.9,0,-1,0
6,0,163,36.0,0,-1,0
6,0,164,78.0,0,-1,0
6,0,165,62.6,0,-1,0
6,0,166,10.7,0,-1,0
6,0,167,96.1,0,-1,0
6,0,168,20.6,0,-1,0
6,0,169,8.9,0,-1,0
6,0,170,14.4,0,-1,0
6,0,171,37.9,0,-1,0
6,0,172,76.0,0,-1,0
6,0,173,32.2,0,-1,0
6,0,174,44.6,0,-1,0
6,0,175,8.9,0,-1,0
6,0,176,99.7,0,-1,0
6,0,177,23.9,0,-1,0
6,0,178,75.1,0,-1,0
6,0,179,88.7,0,-1,0
6,0,180,43.5,0,-1,0
6,0,181,90.5,0,-1,0
6,0,182,42.0,0,-1,0
6,0,183,96.8,0,-1,0
6,0,184,32.8,0,-1,0
6,0,185,51.7,0,-1,0
6,0,186,17.5,0,-1,0
6,0,187,94.4,0,-1,0
6,0,188,49.6,0,-1,0
6,0,189,58.2,0,-1,0
6,0,190,14.8,0,-1,0
6,0,191,30.3,0,-1,0
6,0,192,72.0,0,-1,0
6,0,193,79.1,0,-1,0
6,0,194,75.5,0,-1,0
6,0,195,81.7,0,-1,0
6,0,196,21.3,0,-1,0
6,0,197,7.1,0,-1,0
6,0,198,88.0,0,-1,0
6,0,199,37.6,0,-1,0
6,0,200,64.9,0,-1,0
6,0,201,34.2,0,-1,0
6,0,202,88.0,0,-1,0
6,0,203,78.3,0,-1,0
6,1,1,64.9,0,55,39
6,1,2,53.4,0,55,37
6,1,3,8.4,0,55,39
6,1,4,63.5,0,55,35
6,1,5,25.5,0,55,40
6,1,6,68.2,0,55,39
6,1,7,69.1,0,55,40
6,1,8,52.3,0,55,36
6,1,9,6.4,0,55,42
6,1,10,50.6,0,55,32
6,1,11,37.7,0,55,39
6,1,12,93.6,0,55,43
6,1,13,11.1,0,55,44
6,1,14,36.8,0,55,37
6,1,15,13.5,0,55,37
6,1,16,65.4,0,55,39
6,1,17,45.7,0,55,38
6,1,18,97.0,0,55,36
6,1,19,12.3,0,55,38
6,1,20,23.1,0,55,40
6,1,21,83.1,0,55,39
6,1,22,61.4,0,55,39
6,1,23,8.8,0,55,38
6,1,24,10.7,0,55,41
6,1,25,95.8,0,55,37
6,1,26,28.7,0,55,40
6,1,27,73.1,0,55,38
6,1,28,77.9,0,55,40
6,1,29,7.8,0,55,41
6,1,30,5.4,0,55,41
6,1,31,50.4,0,55,39
6,1,32,55.0,0,55,41
6,1,33,16.3,0,55,41
6,1,34,27.2,0,55,38
6,1,35,36.3,0,55,36
6,1,36,33.4,0,55,42
6,1,37,31.6,0,55,41
6,1,38,12.2,0,55,39
6,1,39,95.3,0,55,36
6,1,40,3.2,0,55,39
6,1,41,87.1,0,55,39
6,1,42,95.5,0,55,37
6,1,43,73.4,0,55,36
6,1,44,97.5,0,55,37
6,1,45,67.6,0,55,43
6,1,46,95.1,0,55,38
6,1,47,55.2,0,55,37
6,1,48,93.2,0,55,38
6,1,49,7.1,0,55,30
6,1,50,60.3,0,55,39
6,1,51,15.3,0,55,40
6,1,52,18.5,0,55,39
6,1,53,6.1,0,55,40
6,1,54,50.8,0,55,39
6,1,55,13.3,0,55,39
6,1,56,16.9,0,55,39
6,1,57,17.4,0,55,41
6,1,58,98.4,0,55,40
6,1,59,83.1,0,55,40
6,1,60,17.9,0,55,40
6,1,61,51.2,0,55,43
6,1,62,99.2,0,55,40
6,1,63,66.7,0,55,41
6,1,64,64.8,0,55,38
6,1,65,49.9,0,55,42
6,1,66,88.6,0,55,-103
6,1,67,41.8,0,55,-115
6,1,68,48.3,0,55,-150
6,1,69,81.2,0,55,-172
6,1,70,47.0,0,55,-98
6,1,71,93.7,0,55,-113
6,1,72,97.3,0,55,-110
6,1,73,1.0,0,55,-176
6,1,74,87.9,0,55,-105
6,1,75,81.0,0,55,-132
6,1,76,76.4,0,55,-123
6,1,77,35.2,0,55,-106
6,1,78,77.2,0,55,-194
6,1,79,46.1,0,55,-130
6,1,80,39.5,0,55,-109
6,1,81,30.2,0,55,-136
6,1,82,33.9,0,55,-102
6,1,83,19.0,0,55,-116
6,1,84,90.9,0,55,-173
6,1,85,23.7,0,55,-135
6,1,86,63.1,0,55,-111
6,1,87,66.4,0,55,-101
6,1,88,2.0,0,55,-154
6,1,89,83.4,0,55,-102
6,1,90,70.5,0,55,-111
6,1,91,33.2,0,55,-139
6,1,92,35.4,0,55,-159
6,1,93,65.2,0,55,-115
6,1,94,7.7,0,55,-109
6,1,95,30.3,0,55,-119
6,1,96,25.8,0,55,-144
6,1,97,41.3,0,55,-143
6,1,98,0.5,1,55,-104
6,1,99,14.4,0,55,-110
6,1,100,66.3,0,55,-220
6,1,101,46.5,0,63,38
6,1,102,7.5,0,63,38
6,1,103,13.6,0,63,39
6,1,104,53.3,0,63,34
6,1,105,93.6,0,63,37
6,1,106,61.6,0,63,37
6,1,107,46.5,0,63,37
6,1,108,35.7,0,63,39
6,1,109,9.2,0,63,35
6,1,110,41.9,0,63,37
6,1,111,85.1,0,63,42
6,1,112,23.3,0,63,36
6,1,113,36.8,0,63,36
6,1,114,28.4,0,63,42
6,1,115,12.1,0,63,36
6,1,116,99.3,0,63,36
6,1,117,60.7,0,63,36
6,1,118,87.3,0,63,37
6,1,119,23.0,0,63,38
6,1,120,91.6,0,63,33
6,1,121,98.0,0,63,36
6,1,122,38.9,0,63,40
6,1,123,21.3,0,63,42
6,1,124,49.3,0,63,38
6,1,125,10.2,0,63,37
6,1,126,56.3,0,63,38
6,1,127,58.2,0,63,39
6,1,128,76.5,0,63,36
6,1,129,83.7,0,63,39
6,1,130,46.4,0,63,41
6,1,131,66.9,0,63,38
6,1,132,72.4,0,63,37
6,1,133,29.6,0,63,39
6,1,134,61.8,0,63,41
6,1,135,40.6,0,63,42
6,1,136,28.7,0,63,39
6,1,137,52.9,0,63,38
6,1,138,95.6,0,63,38
6,1,139,4.5,0,63,35
6,1,140,32.7,0,63,39
6,1,141,39.8,0,63,41
6,1,142,6.1,0,63,40
6,1,143,32.3,0,63,36
6,1,144,27.5,0,63,34
6,1,145,15.9,0,63,38
6,1,146,25.0,0,63,34
6,1,147,56.7,0,63,35
6,1,148,79.4,0,63,40
6,1,149,21.5,0,63,36
6,1,150,95.4,0,63,41
6,1,151,24.2,0,63,38
6,1,152,0.6,1,63,33
6,1,153,57.8,0,63,34
6,1,154,93.0,0,63,41
6,1,155,43.4,0,63,43
6,1,156,80.0,0,63,41
6,1,157,51.2,0,63,41
6,1,158,78.3,0,63,39
6,1,159,78.5,0,63,40
6,1,160,69.6,0,63,38
6,1,161,87.1,0,63,34
6,1,162,29.9,0,63,41
6,1,163,36.0,0,63,35
6,1,164,78.0,0,63,38
6,1,165,62.6,0,63,40
6,1,166,10.7,0,63,32
6,1,167,96.1,0,63,37
6,1,168,20.6,0,63,40
6,1,169,8.9,0,63,40
6,1,170,14.4,0,63,40
6,1,171,37.9,0,63,37
6,1,172,76.0,0,63,33
6,1,173,32.2,0,63,38
6,1,174,44.6,0,63,36
6,1,175,8.9,0,63,37
6,1,176,99.7,0,63,43
6,1,177,23.9,0,63,40
6,1,178,75.1,0,63,36
6,1,179,88.7,0,63,36
6,1,180,43.5,0,63,41
6,1,181,90.5,0,63,35
6,1,182,42.0,0,63,39
6,1,183,96.8,0,63,40
6,1,184,32.8,0,63,36
6,1,185,51.7,0,63,41
6,1,186,17.5,0,63,36
6,1,187,94.4,0,63,38
6,1,188,49.6,0,63,38
6,1,189,58.2,0,63,35
6,1,190,14.8,0,63,35
6,1,191,30.3,0,63,-121
6,1,192,72.0,0,63,-114
6,1,193,79.1,0,63,-135
6,1,194,75.5,0,63,-134
6,1,195,81.7,0,63,-132
6,1,196,21.3,0,63,-154
6,1,197,7.1,0,63,-164
6,1,198,88.0,0,63,-138
6,1,199,37.6,0,63,-107
6,1,200,64.9,0,63,-126
6,1,201,34.2,0,55,0
6,1,202,88.0,0,63,0
6,1,203,78.3,0,57,0
6,5,1,64.9,0,61,37
6,5,2,53.4,0,61,37
6,5,3,8.4,0,61,37
6,5,4,63.5,0,61,35
6,5,5,25.5,0,61,36
6,5,6,68.2,0,61,39
6,5,7,69.1,0,61,40
6,5,8,52.3,0,61,31
6,5,9,6.4,0,61,42
6,5,10,50.6,0,61,32
6,5,11,37.7,0,61,39
6,5,12,93.6,0,61,43
6,5,13,11.1,0,61,44
6,5,14,36.8,0,61,37
6,5,15,13.5,0,61,37
6,5,16,65.4,0,61,39
6,5,17,45.7,0,61,38
6,5,18,97.0,0,61,36
6,5,19,12.3,0,61,38
6,5,20,23.1,0,61,39
6,5,21,83.1,0,61,39
6,5,22,61.4,0,61,36
6,5,23,8.8,0,61,38
6,5,24,10.7,0,61,41
6,5,25,95.8,0,61,34
6,5,26,28.7,0,61,38
6,5,27,73.1,0,61,36
6,5,28,77.9,0,61,40
6,5,29,7.8,0,61,41
6,5,30,5.4,0,61,41
6,5,31,50.4,0,61,36
6,5,32,55.0,0,61,41
6,5,33,16.3,0,61,39
6,5,34,27.2,0,61,38
6,5,35,36.3,0,61,36
6,5,36,33.4,0,61,41
6,5,37,31.6,0,61,41
6,5,38,12.2,0,61,39
6,5,39,95.3,0,61,36
6,5,40,3.2,1,61,36
6,5,41,87.1,0,61,39
6,5,42,95.5,0,61,37
6,5,43,73.4,0,61,35
6,5,44,97.5,0,61,37
6,5,45,67.6,0,61,40
6,5,46,95.1,0,61,33
6,5,47,55.2,0,61,37
6,5,48,93.2,0,61,38
6,5,49,7.1,0,61,30
6,5,50,60.3,0,61,36
6,5,51,15.3,0,61,40
6,5,52,18.5,0,61,39
6,5,53,6.1,0,61,40
6,5,54,50.8,0,61,39
6,5,55,13.3,0,61,39
6,5,56,16.9,0,61,36
6,5,57,17.4,0,61,41
6,5,58,98.4,0,61,40
6,5,59,83.1,0,61,40
6,5,60,17.9,0,61,40
6,5,61,51.2,0,61,43
6,5,62,99.2,0,61,40
6,5,63,66.7,0,61,38
6,5,64,64.8,0,61,38
6,5,65,49.9,0,61,40
6,5,66,88.6,0,61,-103
6,5,67,41.8,0,61,-115
6,5,68,48.3,0,61,-150
6,5,69,81.2,0,61,-172
6,5,70,47.0,0,61,-128
6,5,71,93.7,0,61,-113
6,5,72,97.3,0,61,-110
6,5,73,1.0,1,61,-176
6,5,74,87.9,0,61,-119
6,5,75,81.0,0,61,-132
6,5,76,76.4,0,61,-123
6,5,77,35.2,0,61,-106
6,5,78,77.2,0,61,-194
6,5,79,46.1,0,61,-154
6,5,80,39.5,0,61,-109
6,5,81,30.2,0,61,-154
6,5,82,33.9,0,61,-118
6,5,83,19.0,0,61,-116
6,5,84,90.9,0,61,-173
6,5,85,23.7,0,61,-160
6,5,86,63.1,0,61,-111
6,5,87,66.4,0,61,-111
6,5,88,2.0,1,61,-154
6,5,89,83.4,0,61,-102
6,5,90,70.5,0,61,-123
6,5,91,33.2,0,61,-139
6,5,92,35.4,0,61,-203
6,5,93,65.2,0,61,-128
6,5,94,7.7,0,61,-114
6,5,95,30.3,0,61,-119
6,5,96,25.8,0,61,-144
6,5,97,41.3,0,61,-106
6,5,98,0.5,1,61,-94
6,5,99,14.4,0,61,-181
6,5,100,66.3,0,61,-220
6,5,101,46.5,0,65,38
6,5,102,7.5,0,65,38
6,5,103,13.6,0,65,39
6,5,104,53.3,0,65,34
6,5,105,93.6,0,65,37
6,5,106,61.6,0,65,37
6,5,107,46.5,0,65,37
6,5,108,35.7,0,65,33
6,5,109,9.2,0,65,35
6,5,110,41.9,0,65,37
6,5,111,85.1,0,65,42
6,5,112,23.3,0,65,36
6,5,113,36.8,0,65,34
6,5,114,28.4,0,65,42
6,5,115,12.1,0,65,36
6,5,116,99.3,0,65,36
6,5,117,60.7,0,65,36
6,5,118,87.3,0,65,37
6,5,119,23.0,0,65,38
6,5,120,91.6,0,65,33
6,5,121,98.0,0,65,36
6,5,122,38.9,0,65,40
6,5,123,21.3,0,65,42
6,5,124,49.3,0,65,38
6,5,125,10.2,0,65,37
6,5,126,56.3,0,65,38
6,5,127,58.2,0,65,39
6,5,128,76.5,0,65,36
6,5,129,83.7,0,65,39
6,5,130,46.4,0,65,41
6,5,131,66.9,0,65,38
6,5,132,72.4,0,65,37
6,5,133,29.6,0,65,39
6,5,134,61.8,0,65,41
6,5,135,40.6,0,65,42
6,5,136,28.7,0,65,39
6,5,137,52.9,0,65,38
6,5,138,95.6,0,65,38
6,5,139,4.5,1,65,35
6,5,140,32.7,0,65,39
6,5,141,39.8,0,65,41
6,5,142,6.1,0,65,40
6,5,143,32.3,0,65,36
6,5,144,27.5,0,65,34
6,5,145,15.9,0,65,38
6,5,146,25.0,0,65,34
6,5,147,56.7,0,65,35
6,5,148,79.4,0,65,40
6,5,149,21.5,0,65,36
6,5,150,95.4,0,65,41
6,5,151,24.2,0,65,38
6,5,152,0.6,1,65,33
6,5,153,57.8,0,65,34
6,5,154,93.0,0,65,41
6,5,155,43.4,0,65,43
6,5,156,80.0,0,65,41
6,5,157,51.2,0,65,41
6,5,158,78.3,0,65,39
6,5,159,78.5,0,65,40
6,5,160,69.6,0,65,38
6,5,161,87.1,0,65,34
6,5,162,29.9,0,65,41
6,5,163,36.0,0,65,35
6,5,164,78.0,0,65,37
6,5,165,62.6,0,65,40
6,5,166,10.7,0,65,32
6,5,167,96.1,0,65,37
6,5,168,20.6,0,65,40
6,5,169,8.9,0,65,38
6,5,170,14.4,0,65,37
6,5,171,37.9,0,65,37
6,5,172,76.0,0,65,33
6,5,173,32.2,0,65,38
6,5,174,44.6,0,65,36
6,5,175,8.9,0,65,37
6,5,176,99.7,0,65,40
6,5,177,23.9,0,65,40
6,5,178,75.1,0,65,36
6,5,179,88.7,0,65,34
6,5,180,43.5,0,65,38
6,5,181,90.5,0,65,35
6,5,182,42.0,0,65,39
6,5,183,96.8,0,65,40
6,5,184,32.8,0,65,36
6,5,185,51.7,0,65,41
6,5,186,17.5,0,65,36
6,5,187,94.4,0,65,38
6,5,188,49.6,0,65,38
6,5,189,58.2,0,65,35
6,5,190,14.8,0,65,35
6,5,191,30.3,0,65,-121
6,5,192,72.0,0,65,-114
6,5,193,79.1,0,65,-135
6,5,194,75.5,0,65,-134
6,5,195,81.7,0,65,-132
6,5,196,21.3,0,65,-154
6,5,197,7.1,0,65,-164
6,5,198,88.0,0,65,-138
6,5,199,37.6,0,65,-173
6,5,200,64.9,0,65,-126
6,5,201,34.2,0,61,0
6,5,202,88.0,0,65,0
6,5,203,78.3,0,63,0
6,10,1,64.9,0,58,37
6,10,2,53.4,0,58,37
6,10,3,8.4,1,58,37
6,10,4,63.5,0,58,35
6,10,5,25.5,0,58,36
6,10,6,68.2,0,58,39
6,10,7,69.1,0,58,40
6,10,8,52.3,0,58,36
6,10,9,6.4,1,58,42
6,10,10,50.6,0,58,32
6,10,11,37.7,0,58,39
6,10,12,93.6,0,58,43
6,10,13,11.1,0,58,44
6,10,14,36.8,0,58,37
6,10,15,13.5,0,58,37
6,10,16,65.4,0,58,39
6,10,17,45.7,0,58,38
6,10,18,97.0,0,58,36
6,10,19,12.3,0,58,38
6,10,20,23.1,0,58,40
6,10,21,83.1,0,58,39
6,10,22,61.4,0,58,36
6,10,23,8.8,1,58,38
6,10,24,10.7,0,58,41
6,10,25,95.8,0,58,37
6,10,26,28.7,0,58,40
6,10,27,73.1,0,58,38
6,10,28,77.9,0,58,40
6,10,29,7.8,1,58,41
6,10,30,5.4,1,58,41
6,10,31,50.4,0,58,39
6,10,32,55.0,0,58,41
6,10,33,16.3,0,58,39
6,10,34,27.2,0,58,38
6,10,35,36.3,0,58,36
6,10,36,33.4,0,58,41
6,10,37,31.6,0,58,41
6,10,38,12.2,0,58,39
6,10,39,95.3,0,58,36
6,10,40,3.2,1,58,36
6,10,41,87.1,0,58,39
6,10,42,95.5,0,58,37
6,10,43,73.4,0,58,35
6,10,44,97.5,0,58,37
6,10,45,67.6,0,58,43
6,10,46,95.1,0,58,38
6,10,47,55.2,0,58,37
6,10,48,93.2,0,58,38
6,10,49,7.1,1,58,30
6,10,50,60.3,0,58,39
6,10,51,15.3,0,58,40
6,10,52,18.5,0,58,39
6,10,53,6.1,1,58,40
6,10,54,50.8,0,58,39
6,10,55,13.3,0,58,39
6,10,56,16.9,0,58,36
6,10,57,17.4,0,58,41
6,10,58,98.4,0,58,40
6,10,59,83.1,0,58,40
6,10,60,17.9,0,58,40
6,10,61,51.2,0,58,43
6,10,62,99.2,0,58,40
6,10,63,66.7,0,58,41
6,10,64,64.8,0,58,38
6,10,65,49.9,0,58,40
6,10,66,88.6,0,58,-103
6,10,67,41.8,0,58,-115
6,10,68,48.3,0,58,-150
6,10,69,81.2,0,58,-172
6,10,70,47.0,0,58,-128
6,10,71,93.7,0,58,-113
6,10,72,97.3,0,58,-110
6,10,73,1.0,1,58,-176
6,10,74,87.9,0,58,-119
6,10,75,81.0,0,58,-132
6,10,76,76.4,0,58,-123
6,10,77,35.2,0,58,-106
6,10,78,77.2,0,58,-194
6,10,79,46.1,0,58,-130
6,10,80,39.5,0,58,-109
6,10,81,30.2,0,58,-136
6,10,82,33.9,0,58,-118
6,10,83,19.0,0,58,-116
6,10,84,90.9,0,58,-173
6,10,85,23.7,0,58,-160
6,10,86,63.1,0,58,-111
6,10,87,66.4,0,58,-111
6,10,88,2.0,1,58,-154
6,10,89,83.4,0,58,-102
6,10,90,70.5,0,58,-97
6,10,91,33.2,0,58,-139
6,10,92,35.4,0,58,-159
6,10,93,65.2,0,58,-115
6,10,94,7.7,1,58,-109
6,10,95,30.3,0,58,-119
6,10,96,25.8,0,58,-144
6,10,97,41.3,0,58,-143
6,10,98,0.5,1,58,-104
6,10,99,14.4,0,58,-181
6,10,100,66.3,0,58,-220
6,10,101,46.5,0,62,38
6,10,102,7.5,1,62,38
6,10,103,13.6,0,62,39
6,10,104,53.3,0,62,34
6,10,105,93.6,0,62,37
6,10,106,61.6,0,62,37
6,10,107,46.5,0,62,37
6,10,108,35.7,0,62,39
6,10,109,9.2,1,62,35
6,10,110,41.9,0,62,37
6,10,111,85.1,0,62,42
6,10,112,23.3,0,62,36
6,10,113,36.8,0,62,36
6,10,114,28.4,0,62,42
6,10,115,12.1,0,62,36
6,10,116,99.3,0,62,36
6,10,117,60.7,0,62,36
6,10,118,87.3,0,62,37
6,10,119,23.0,0,62,38
6,10,120,91.6,0,62,37
6,10,121,98.0,0,62,36
6,10,122,38.9,0,62,40
6,10,123,21.3,0,62,42
6,10,124,49.3,0,62,38
6,10,125,10.2,0,62,37
6,10,126,56.3,0,62,38
6,10,127,58.2,0,62,39
6,10,128,76.5,0,62,36
6,10,129,83.7,0,62,39
6,10,130,46.4,0,62,41
6,10,131,66.9,0,62,38
6,10,132,72.4,0,62,37
6,10,133,29.6,0,62,39
6,10,134,61.8,0,62,41
6,10,135,40.6,0,62,42
6,10,136,28.7,0,62,39
6,10,137,52.9,0,62,38
6,10,138,95.6,0,62,38
6,10,139,4.5,1,62,35
6,10,140,32.7,0,62,39
6,10,141,39.8,0,62,41
6,10,142,6.1,1,62,40
6,10,143,32.3,0,62,36
6,10,144,27.5,0,62,36
6,10,145,15.9,0,62,38
6,10,146,25.0,0,62,36
6,10,147,56.7,0,62,35
6,10,148,79.4,0,62,40
6,10,149,21.5,0,62,36
6,10,150,95.4,0,62,41
6,10,151,24.2,0,62,40
6,10,152,0.6,1,62,33
6,10,153,57.8,0,62,34
6,10,154,93.0,0,62,41
6,10,155,43.4,0,62,43
6,10,156,80.0,0,62,41
6,10,157,51.2,0,62,41
6,10,158,78.3,0,62,39
6,10,159,78.5,0,62,40
6,10,160,69.6,0,62,38
6,10,161,87.1,0,62,34
6,10,162,29.9,0,62,41
6,10,163,36.0,0,62,35
6,10,164,78.0,0,62,38
6,10,165,62.6,0,62,40
6,10,166,10.7,0,62,32
6,10,167,96.1,0,62,37
6,10,168,20.6,0,62,40
6,10,169,8.9,1,62,40
6,10,170,14.4,0,62,40
6,10,171,37.9,0,62,37
6,10,172,76.0,0,62,33
6,10,173,32.2,0,62,38
6,10,174,44.6,0,62,36
6,10,175,8.9,1,62,37
6,10,176,99.7,0,62,43
6,10,177,23.9,0,62,40
6,10,178,75.1,0,62,40
6,10,179,88.7,0,62,36
6,10,180,43.5,0,62,41
6,10,181,90.5,0,62,35
6,10,182,42.0,0,62,39
6,10,183,96.8,0,62,40
6,10,184,32.8,0,62,36
6,10,185,51.7,0,62,41
6,10,186,17.5,0,62,36
6,10,187,94.4,0,62,38
6,10,188,49.6,0,62,38
6,10,189,58.2,0,62,35
6,10,190,14.8,0,62,35
6,10,191,30.3,0,62,-121
6,10,192,72.0,0,62,-114
6,10,193,79.1,0,62,-135
6,10,194,75.5,0,62,-115
6,10,195,81.7,0,62,-104
6,10,196,21.3,0,62,-154
6,10,197,7.1,1,62,-164
6,10,198,88.0,0,62,-138
6,10,199,37.6,0,62,-142
6,10,200,64.9,0,62,-126
6,10,201,34.2,0,58,0
6,10,202,88.0,0,62,0
6,10,203,78.3,0,60,0
7,0,1,45.9,0,52,39
7,0,2,11.9,0,52,37
7,0,3,2.7,0,52,42
7,0,4,80.2,0,52,42
7,0,5,76.7,0,52,44
7,0,6,77.4,0,52,40
7,0,7,96.0,0,52,37
7,0,8,61.0,0,52,41
7,0,9,38.1,0,52,39
7,0,10,84.3,0,52,40
7,0,11,46.2,0,52,39
7,0,12,85.2,0,52,38
7,0,13,41.6,0,52,39
